head entity id	Relation_id	tail entity id
15493	4	1317
1317	4	15494
15494	4	1317
1317	4	15495
15495	4	1317
1318	4	15031
15031	4	1318
1319	4	16833
16833	4	1319
1320	4	15911
15911	4	1320
1320	4	16724
16724	4	1320
1320	4	16724
16724	4	1320
1320	4	16724
16724	4	1320
1320	4	16724
16724	4	1320
1321	4	14649
14649	4	1321
1321	4	15001
15001	4	1321
1321	4	15031
15031	4	1321
1321	4	15080
15080	4	1321
1321	4	15121
15121	4	1321
1321	4	15121
15121	4	1321
1321	4	15469
15469	4	1321
1321	4	15479
15479	4	1321
1321	4	15505
15505	4	1321
1321	4	15542
15542	4	1321
1321	4	15582
15582	4	1321
1321	4	15911
15911	4	1321
1321	4	16090
16090	4	1321
1321	4	16464
16464	4	1321
1321	4	16578
16578	4	1321
1321	4	16701
16701	4	1321
1321	4	16701
16701	4	1321
1321	4	16701
16701	4	1321
1321	4	16701
16701	4	1321
1321	4	16701
16701	4	1321
1321	4	16701
16701	4	1321
1321	4	16724
16724	4	1321
1321	4	16740
16740	4	1321
1321	4	16901
16901	4	1321
1321	4	19173
19173	4	1321
1322	4	15080
15080	4	1322
1322	4	15086
15086	4	1322
1322	4	15918
15918	4	1322
1322	4	15918
15918	4	1322
1322	4	16643
16643	4	1322
1322	4	17353
17353	4	1322
1322	4	17468
17468	4	1322
1322	4	17728
17728	4	1322
1322	4	17728
17728	4	1322
1323	4	14920
14920	4	1323
1323	4	15173
15173	4	1323
1323	4	15582
15582	4	1323
1323	4	15911
15911	4	1323
1323	4	15911
15911	4	1323
1323	4	15911
15911	4	1323
1323	4	15911
15911	4	1323
1323	4	16156
16156	4	1323
1323	4	16262
16262	4	1323
1323	4	16833
16833	4	1323
1323	4	17155
17155	4	1323
1323	4	17525
17525	4	1323
1324	4	14963
14963	4	1324
1324	4	15291
15291	4	1324
1324	4	15292
15292	4	1324
1324	4	15582
15582	4	1324
1324	4	15911
15911	4	1324
1324	4	16348
16348	4	1324
1324	4	16380
16380	4	1324
1324	4	16603
16603	4	1324
1324	4	16724
16724	4	1324
1324	4	16724
16724	4	1324
1324	4	16788
16788	4	1324
1324	4	16962
16962	4	1324
1324	4	16974
16974	4	1324
1324	4	17199
17199	4	1324
1324	4	17473
17473	4	1324
1324	4	17598
17598	4	1324
1324	4	17630
17630	4	1324
1324	4	18380
18380	4	1324
1325	4	15010
15010	4	1325
1325	4	15911
15911	4	1325
1325	4	15911
15911	4	1325
1326	4	14920
14920	4	1326
1326	4	15582
15582	4	1326
1326	4	15911
15911	4	1326
1326	4	15911
15911	4	1326
1326	4	16701
16701	4	1326
1326	4	16701
16701	4	1326
1327	4	16274
16274	4	1327
1328	4	15582
15582	4	1328
1329	4	15582
15582	4	1329
1331	4	15582
15582	4	1331
1332	4	19173
19173	4	1332
1333	4	15031
15031	4	1333
1333	4	15031
15031	4	1333
1333	4	15031
15031	4	1333
1333	4	15031
15031	4	1333
1333	4	15031
15031	4	1333
1334	4	14166
14166	4	1334
1334	4	14268
14268	4	1334
1334	4	14336
14336	4	1334
1334	4	14352
14352	4	1334
1334	4	14387
14387	4	1334
1334	4	14505
14505	4	1334
1334	4	14609
14609	4	1334
1334	4	14679
14679	4	1334
1334	4	14707
14707	4	1334
1334	4	14846
14846	4	1334
1334	4	14887
14887	4	1334
1334	4	14898
14898	4	1334
1334	4	14899
14899	4	1334
1334	4	14929
14929	4	1334
1334	4	15121
15121	4	1334
1334	4	15143
15143	4	1334
1334	4	15143
15143	4	1334
1334	4	15188
15188	4	1334
1334	4	15189
15189	4	1334
1334	4	15204
15204	4	1334
1334	4	15211
15211	4	1334
1334	4	15284
15284	4	1334
1334	4	15530
15530	4	1334
1334	4	15532
15532	4	1334
1334	4	15553
15553	4	1334
1334	4	15582
15582	4	1334
1334	4	15582
15582	4	1334
1334	4	15582
15582	4	1334
1334	4	15582
15582	4	1334
1334	4	15582
15582	4	1334
1334	4	15582
15582	4	1334
1334	4	15605
15605	4	1334
1334	4	15911
15911	4	1334
1334	4	15911
15911	4	1334
1334	4	15911
15911	4	1334
1334	4	15911
15911	4	1334
1334	4	15911
15911	4	1334
1334	4	15911
15911	4	1334
1334	4	15911
15911	4	1334
1334	4	15912
15912	4	1334
1334	4	15912
15912	4	1334
1334	4	15912
15912	4	1334
1334	4	15919
15919	4	1334
1334	4	16149
16149	4	1334
1334	4	16196
16196	4	1334
1334	4	16218
16218	4	1334
1334	4	16227
16227	4	1334
1334	4	16259
16259	4	1334
1334	4	16280
16280	4	1334
1334	4	16284
16284	4	1334
1334	4	16312
16312	4	1334
1334	4	16333
16333	4	1334
1334	4	16334
16334	4	1334
1334	4	16449
16449	4	1334
1334	4	16450
16450	4	1334
1334	4	16451
16451	4	1334
1334	4	16453
16453	4	1334
1334	4	16454
16454	4	1334
1334	4	16455
16455	4	1334
1334	4	16457
16457	4	1334
1334	4	16459
16459	4	1334
1334	4	16461
16461	4	1334
1334	4	16525
16525	4	1334
1334	4	16602
16602	4	1334
1334	4	16604
16604	4	1334
1334	4	16605
16605	4	1334
1334	4	16622
16622	4	1334
1334	4	16631
16631	4	1334
1334	4	16632
16632	4	1334
1334	4	16639
16639	4	1334
1334	4	16641
16641	4	1334
1334	4	16649
16649	4	1334
1334	4	16701
16701	4	1334
1334	4	16701
16701	4	1334
1334	4	16701
16701	4	1334
1334	4	16701
16701	4	1334
1334	4	16717
16717	4	1334
1334	4	16724
16724	4	1334
1334	4	16724
16724	4	1334
1334	4	16724
16724	4	1334
1334	4	16724
16724	4	1334
1334	4	16724
16724	4	1334
1334	4	16736
16736	4	1334
1334	4	16744
16744	4	1334
1334	4	16745
16745	4	1334
1334	4	16828
16828	4	1334
1334	4	16831
16831	4	1334
1334	4	16897
16897	4	1334
1334	4	16897
16897	4	1334
1334	4	17138
17138	4	1334
1334	4	17151
17151	4	1334
1334	4	17171
17171	4	1334
1334	4	17235
17235	4	1334
1334	4	17246
17246	4	1334
1334	4	17255
17255	4	1334
1334	4	17257
17257	4	1334
1334	4	17342
17342	4	1334
1334	4	17369
17369	4	1334
1334	4	17372
17372	4	1334
1334	4	17397
17397	4	1334
1334	4	17400
17400	4	1334
1334	4	17432
17432	4	1334
1334	4	17433
17433	4	1334
1334	4	17438
17438	4	1334
1334	4	17460
17460	4	1334
1334	4	17479
17479	4	1334
1334	4	17575
17575	4	1334
1334	4	17578
17578	4	1334
1334	4	17624
17624	4	1334
1334	4	17702
17702	4	1334
1334	4	17702
17702	4	1334
1334	4	17728
17728	4	1334
1334	4	17730
17730	4	1334
1334	4	18076
18076	4	1334
1334	4	19098
19098	4	1334
1334	4	19149
19149	4	1334
1334	4	19202
19202	4	1334
1334	4	19207
19207	4	1334
1334	4	19853
19853	4	1334
1336	4	14989
14989	4	1336
1336	4	14999
14999	4	1336
1336	4	15001
15001	4	1336
1336	4	15003
15003	4	1336
1336	4	15003
15003	4	1336
1336	4	15015
15015	4	1336
1336	4	15031
15031	4	1336
1336	4	15080
15080	4	1336
1336	4	15121
15121	4	1336
1336	4	15190
15190	4	1336
1336	4	15368
15368	4	1336
1336	4	15504
15504	4	1336
1336	4	15522
15522	4	1336
1336	4	15522
15522	4	1336
1336	4	15530
15530	4	1336
1336	4	15582
15582	4	1336
1336	4	15586
15586	4	1336
1336	4	15911
15911	4	1336
1336	4	15913
15913	4	1336
1336	4	15915
15915	4	1336
1336	4	15916
15916	4	1336
1336	4	15916
15916	4	1336
1336	4	15929
15929	4	1336
1336	4	16181
16181	4	1336
1336	4	16284
16284	4	1336
1336	4	16284
16284	4	1336
1336	4	16289
16289	4	1336
1336	4	16294
16294	4	1336
1336	4	16458
16458	4	1336
1336	4	16640
16640	4	1336
1336	4	16685
16685	4	1336
1336	4	16685
16685	4	1336
1336	4	16701
16701	4	1336
1336	4	16701
16701	4	1336
1336	4	16724
16724	4	1336
1336	4	16724
16724	4	1336
1336	4	16724
16724	4	1336
1336	4	16794
16794	4	1336
1336	4	16833
16833	4	1336
1336	4	16833
16833	4	1336
1336	4	17101
17101	4	1336
1336	4	17101
17101	4	1336
1336	4	17231
17231	4	1336
1336	4	17231
17231	4	1336
1336	4	17236
17236	4	1336
1336	4	17236
17236	4	1336
1336	4	17244
17244	4	1336
1336	4	17244
17244	4	1336
1336	4	17244
17244	4	1336
1336	4	17594
17594	4	1336
1336	4	17701
17701	4	1336
1336	4	17702
17702	4	1336
1336	4	17729
17729	4	1336
1336	4	19173
19173	4	1336
1336	4	19173
19173	4	1336
1336	4	19173
19173	4	1336
1336	4	19173
19173	4	1336
1336	4	19848
19848	4	1336
1336	4	19851
19851	4	1336
1336	4	19851
19851	4	1336
1337	4	16170
16170	4	1337
1338	4	17185
17185	4	1338
1339	4	15582
15582	4	1339
1340	4	15530
15530	4	1340
1341	4	14963
14963	4	1341
1341	4	15121
15121	4	1341
1341	4	15373
15373	4	1341
1341	4	15470
15470	4	1341
1341	4	15582
15582	4	1341
1341	4	15588
15588	4	1341
1341	4	15601
15601	4	1341
1341	4	15911
15911	4	1341
1341	4	15911
15911	4	1341
1341	4	15911
15911	4	1341
1341	4	15911
15911	4	1341
1341	4	16529
16529	4	1341
1341	4	16534
16534	4	1341
1341	4	16685
16685	4	1341
1341	4	17594
17594	4	1341
1342	4	14209
14209	4	1342
1342	4	14210
14210	4	1342
1342	4	14856
14856	4	1342
1342	4	14951
14951	4	1342
1342	4	15582
15582	4	1342
1342	4	17211
17211	4	1342
1343	4	14634
14634	4	1343
1343	4	15582
15582	4	1343
1343	4	15911
15911	4	1343
1344	4	14915
14915	4	1344
1344	4	15164
15164	4	1344
1344	4	16735
16735	4	1344
1344	4	16735
16735	4	1344
1344	4	16789
16789	4	1344
1344	4	17007
17007	4	1344
1344	4	17007
17007	4	1344
1345	4	19239
19239	4	1345
1345	4	19379
19379	4	1345
1345	4	19404
19404	4	1345
1345	4	19461
19461	4	1345
1345	4	19817
19817	4	1345
1346	4	15602
15602	4	1346
1347	4	15010
15010	4	1347
1347	4	17244
17244	4	1347
1347	4	17488
17488	4	1347
1347	4	19207
19207	4	1347
1348	4	15582
15582	4	1348
1351	4	15911
15911	4	1351
1351	4	17006
17006	4	1351
1352	4	15080
15080	4	1352
1352	4	17101
17101	4	1352
1352	4	17637
17637	4	1352
1352	4	17641
17641	4	1352
1352	4	17644
17644	4	1352
1352	4	17645
17645	4	1352
1352	4	17650
17650	4	1352
1352	4	17653
17653	4	1352
1352	4	17654
17654	4	1352
1352	4	17655
17655	4	1352
1352	4	17656
17656	4	1352
1352	4	17660
17660	4	1352
1352	4	17728
17728	4	1352
1352	4	19523
19523	4	1352
1352	4	19526
19526	4	1352
1352	4	19715
19715	4	1352
1353	4	14226
14226	4	1353
1353	4	14230
14230	4	1353
1353	4	14289
14289	4	1353
1353	4	14354
14354	4	1353
1353	4	14365
14365	4	1353
1353	4	14393
14393	4	1353
1353	4	14490
14490	4	1353
1353	4	14506
14506	4	1353
1353	4	14601
14601	4	1353
1353	4	14619
14619	4	1353
1353	4	14634
14634	4	1353
1353	4	14649
14649	4	1353
1353	4	14649
14649	4	1353
1353	4	14667
14667	4	1353
1353	4	14784
14784	4	1353
1353	4	14850
14850	4	1353
1353	4	14889
14889	4	1353
1353	4	14897
14897	4	1353
1353	4	14910
14910	4	1353
1353	4	14911
14911	4	1353
1353	4	14917
14917	4	1353
1353	4	14917
14917	4	1353
1353	4	14920
14920	4	1353
1353	4	14920
14920	4	1353
1353	4	14954
14954	4	1353
1353	4	14969
14969	4	1353
1353	4	14980
14980	4	1353
1353	4	14985
14985	4	1353
1353	4	14986
14986	4	1353
1353	4	14989
14989	4	1353
1353	4	14989
14989	4	1353
1353	4	14989
14989	4	1353
1353	4	14989
14989	4	1353
1353	4	14999
14999	4	1353
1353	4	15000
15000	4	1353
1353	4	15001
15001	4	1353
1353	4	15001
15001	4	1353
1353	4	15001
15001	4	1353
1353	4	15001
15001	4	1353
1353	4	15001
15001	4	1353
1353	4	15001
15001	4	1353
1353	4	15001
15001	4	1353
1353	4	15001
15001	4	1353
1353	4	15003
15003	4	1353
1353	4	15003
15003	4	1353
1353	4	15003
15003	4	1353
1353	4	15011
15011	4	1353
1353	4	15016
15016	4	1353
1353	4	15024
15024	4	1353
1353	4	15031
15031	4	1353
1353	4	15031
15031	4	1353
1353	4	15031
15031	4	1353
1353	4	15031
15031	4	1353
1353	4	15031
15031	4	1353
1353	4	15044
15044	4	1353
1353	4	15049
15049	4	1353
1353	4	15077
15077	4	1353
1353	4	15080
15080	4	1353
1353	4	15087
15087	4	1353
1353	4	15105
15105	4	1353
1353	4	15112
15112	4	1353
1353	4	15121
15121	4	1353
1353	4	15121
15121	4	1353
1353	4	15121
15121	4	1353
1353	4	15121
15121	4	1353
1353	4	15122
15122	4	1353
1353	4	15127
15127	4	1353
1353	4	15127
15127	4	1353
1353	4	15127
15127	4	1353
1353	4	15133
15133	4	1353
1353	4	15133
15133	4	1353
1353	4	15143
15143	4	1353
1353	4	15143
15143	4	1353
1353	4	15173
15173	4	1353
1353	4	15187
15187	4	1353
1353	4	15223
15223	4	1353
1353	4	15282
15282	4	1353
1353	4	15322
15322	4	1353
1353	4	15359
15359	4	1353
1353	4	15361
15361	4	1353
1353	4	15362
15362	4	1353
1353	4	15366
15366	4	1353
1353	4	15452
15452	4	1353
1353	4	15454
15454	4	1353
1353	4	15473
15473	4	1353
1353	4	15480
15480	4	1353
1353	4	15503
15503	4	1353
1353	4	15522
15522	4	1353
1353	4	15522
15522	4	1353
1353	4	15530
15530	4	1353
1353	4	15530
15530	4	1353
1353	4	15530
15530	4	1353
1353	4	15530
15530	4	1353
1353	4	15530
15530	4	1353
1353	4	15530
15530	4	1353
1353	4	15531
15531	4	1353
1353	4	15550
15550	4	1353
1353	4	15552
15552	4	1353
1353	4	15554
15554	4	1353
1353	4	15555
15555	4	1353
1353	4	15561
15561	4	1353
1353	4	15582
15582	4	1353
1353	4	15582
15582	4	1353
1353	4	15582
15582	4	1353
1353	4	15582
15582	4	1353
1353	4	15582
15582	4	1353
1353	4	15582
15582	4	1353
1353	4	15582
15582	4	1353
1353	4	15582
15582	4	1353
1353	4	15582
15582	4	1353
1353	4	15582
15582	4	1353
1353	4	15586
15586	4	1353
1353	4	15593
15593	4	1353
1353	4	15601
15601	4	1353
1353	4	15601
15601	4	1353
1353	4	15601
15601	4	1353
1353	4	15910
15910	4	1353
1353	4	15910
15910	4	1353
1353	4	15911
15911	4	1353
1353	4	15911
15911	4	1353
1353	4	15911
15911	4	1353
1353	4	15911
15911	4	1353
1353	4	15911
15911	4	1353
1353	4	15911
15911	4	1353
1353	4	15911
15911	4	1353
1353	4	15911
15911	4	1353
1353	4	15911
15911	4	1353
1353	4	15911
15911	4	1353
1353	4	15911
15911	4	1353
1353	4	15911
15911	4	1353
1353	4	15911
15911	4	1353
1353	4	15911
15911	4	1353
1353	4	15911
15911	4	1353
1353	4	15911
15911	4	1353
1353	4	15911
15911	4	1353
1353	4	15913
15913	4	1353
1353	4	15913
15913	4	1353
1353	4	15913
15913	4	1353
1353	4	15913
15913	4	1353
1353	4	15913
15913	4	1353
1353	4	15913
15913	4	1353
1353	4	15913
15913	4	1353
1353	4	15913
15913	4	1353
1353	4	15913
15913	4	1353
1353	4	15916
15916	4	1353
1353	4	15917
15917	4	1353
1353	4	15917
15917	4	1353
1353	4	15918
15918	4	1353
1353	4	15922
15922	4	1353
1353	4	15926
15926	4	1353
1353	4	15929
15929	4	1353
1353	4	15929
15929	4	1353
1353	4	15929
15929	4	1353
1353	4	15929
15929	4	1353
1353	4	15929
15929	4	1353
1353	4	15929
15929	4	1353
1353	4	15929
15929	4	1353
1353	4	15929
15929	4	1353
1353	4	15929
15929	4	1353
1353	4	15929
15929	4	1353
1353	4	15929
15929	4	1353
1353	4	15929
15929	4	1353
1353	4	15929
15929	4	1353
1353	4	15929
15929	4	1353
1353	4	15929
15929	4	1353
1353	4	15929
15929	4	1353
1353	4	15929
15929	4	1353
1353	4	15929
15929	4	1353
1353	4	15929
15929	4	1353
1353	4	15929
15929	4	1353
1353	4	15929
15929	4	1353
1353	4	15929
15929	4	1353
1353	4	15929
15929	4	1353
1353	4	15929
15929	4	1353
1353	4	15929
15929	4	1353
1353	4	15929
15929	4	1353
1353	4	15929
15929	4	1353
1353	4	15929
15929	4	1353
1353	4	15932
15932	4	1353
1353	4	15933
15933	4	1353
1353	4	15938
15938	4	1353
1353	4	15938
15938	4	1353
1353	4	15944
15944	4	1353
1353	4	16095
16095	4	1353
1353	4	16104
16104	4	1353
1353	4	16104
16104	4	1353
1353	4	16104
16104	4	1353
1353	4	16119
16119	4	1353
1353	4	16121
16121	4	1353
1353	4	16121
16121	4	1353
1353	4	16121
16121	4	1353
1353	4	16124
16124	4	1353
1353	4	16149
16149	4	1353
1353	4	16150
16150	4	1353
1353	4	16156
16156	4	1353
1353	4	16172
16172	4	1353
1353	4	16176
16176	4	1353
1353	4	16203
16203	4	1353
1353	4	16219
16219	4	1353
1353	4	16245
16245	4	1353
1353	4	16261
16261	4	1353
1353	4	16269
16269	4	1353
1353	4	16288
16288	4	1353
1353	4	16302
16302	4	1353
1353	4	16302
16302	4	1353
1353	4	16329
16329	4	1353
1353	4	16329
16329	4	1353
1353	4	16440
16440	4	1353
1353	4	16440
16440	4	1353
1353	4	16458
16458	4	1353
1353	4	16462
16462	4	1353
1353	4	16464
16464	4	1353
1353	4	16469
16469	4	1353
1353	4	16472
16472	4	1353
1353	4	16505
16505	4	1353
1353	4	16507
16507	4	1353
1353	4	16520
16520	4	1353
1353	4	16520
16520	4	1353
1353	4	16564
16564	4	1353
1353	4	16564
16564	4	1353
1353	4	16564
16564	4	1353
1353	4	16569
16569	4	1353
1353	4	16572
16572	4	1353
1353	4	16573
16573	4	1353
1353	4	16575
16575	4	1353
1353	4	16576
16576	4	1353
1353	4	16576
16576	4	1353
1353	4	16585
16585	4	1353
1353	4	16588
16588	4	1353
1353	4	16594
16594	4	1353
1353	4	16599
16599	4	1353
1353	4	16620
16620	4	1353
1353	4	16627
16627	4	1353
1353	4	16657
16657	4	1353
1353	4	16662
16662	4	1353
1353	4	16701
16701	4	1353
1353	4	16701
16701	4	1353
1353	4	16701
16701	4	1353
1353	4	16701
16701	4	1353
1353	4	16701
16701	4	1353
1353	4	16701
16701	4	1353
1353	4	16701
16701	4	1353
1353	4	16701
16701	4	1353
1353	4	16701
16701	4	1353
1353	4	16701
16701	4	1353
1353	4	16701
16701	4	1353
1353	4	16701
16701	4	1353
1353	4	16701
16701	4	1353
1353	4	16701
16701	4	1353
1353	4	16701
16701	4	1353
1353	4	16701
16701	4	1353
1353	4	16701
16701	4	1353
1353	4	16701
16701	4	1353
1353	4	16701
16701	4	1353
1353	4	16701
16701	4	1353
1353	4	16701
16701	4	1353
1353	4	16701
16701	4	1353
1353	4	16701
16701	4	1353
1353	4	16701
16701	4	1353
1353	4	16701
16701	4	1353
1353	4	16701
16701	4	1353
1353	4	16709
16709	4	1353
1353	4	16712
16712	4	1353
1353	4	16718
16718	4	1353
1353	4	16722
16722	4	1353
1353	4	16724
16724	4	1353
1353	4	16724
16724	4	1353
1353	4	16724
16724	4	1353
1353	4	16724
16724	4	1353
1353	4	16724
16724	4	1353
1353	4	16724
16724	4	1353
1353	4	16724
16724	4	1353
1353	4	16724
16724	4	1353
1353	4	16724
16724	4	1353
1353	4	16724
16724	4	1353
1353	4	16729
16729	4	1353
1353	4	16729
16729	4	1353
1353	4	16729
16729	4	1353
1353	4	16742
16742	4	1353
1353	4	16752
16752	4	1353
1353	4	16764
16764	4	1353
1353	4	16794
16794	4	1353
1353	4	16833
16833	4	1353
1353	4	16833
16833	4	1353
1353	4	16833
16833	4	1353
1353	4	16833
16833	4	1353
1353	4	16840
16840	4	1353
1353	4	16843
16843	4	1353
1353	4	16860
16860	4	1353
1353	4	16861
16861	4	1353
1353	4	16883
16883	4	1353
1353	4	16896
16896	4	1353
1353	4	16901
16901	4	1353
1353	4	16901
16901	4	1353
1353	4	16901
16901	4	1353
1353	4	17003
17003	4	1353
1353	4	17111
17111	4	1353
1353	4	17112
17112	4	1353
1353	4	17113
17113	4	1353
1353	4	17114
17114	4	1353
1353	4	17115
17115	4	1353
1353	4	17116
17116	4	1353
1353	4	17117
17117	4	1353
1353	4	17119
17119	4	1353
1353	4	17120
17120	4	1353
1353	4	17122
17122	4	1353
1353	4	17123
17123	4	1353
1353	4	17124
17124	4	1353
1353	4	17125
17125	4	1353
1353	4	17126
17126	4	1353
1353	4	17127
17127	4	1353
1353	4	17128
17128	4	1353
1353	4	17135
17135	4	1353
1353	4	17135
17135	4	1353
1353	4	17151
17151	4	1353
1353	4	17151
17151	4	1353
1353	4	17151
17151	4	1353
1353	4	17155
17155	4	1353
1353	4	17156
17156	4	1353
1353	4	17161
17161	4	1353
1353	4	17164
17164	4	1353
1353	4	17170
17170	4	1353
1353	4	17174
17174	4	1353
1353	4	17215
17215	4	1353
1353	4	17217
17217	4	1353
1353	4	17225
17225	4	1353
1353	4	17226
17226	4	1353
1353	4	17237
17237	4	1353
1353	4	17237
17237	4	1353
1353	4	17244
17244	4	1353
1353	4	17244
17244	4	1353
1353	4	17244
17244	4	1353
1353	4	17244
17244	4	1353
1353	4	17244
17244	4	1353
1353	4	17252
17252	4	1353
1353	4	17266
17266	4	1353
1353	4	17328
17328	4	1353
1353	4	17352
17352	4	1353
1353	4	17354
17354	4	1353
1353	4	17361
17361	4	1353
1353	4	17374
17374	4	1353
1353	4	17413
17413	4	1353
1353	4	17461
17461	4	1353
1353	4	17504
17504	4	1353
1353	4	17504
17504	4	1353
1353	4	17516
17516	4	1353
1353	4	17527
17527	4	1353
1353	4	17533
17533	4	1353
1353	4	17546
17546	4	1353
1353	4	17562
17562	4	1353
1353	4	17563
17563	4	1353
1353	4	17563
17563	4	1353
1353	4	17566
17566	4	1353
1353	4	17568
17568	4	1353
1353	4	17572
17572	4	1353
1353	4	17572
17572	4	1353
1353	4	17574
17574	4	1353
1353	4	17577
17577	4	1353
1353	4	17577
17577	4	1353
1353	4	17587
17587	4	1353
1353	4	17594
17594	4	1353
1353	4	17594
17594	4	1353
1353	4	17594
17594	4	1353
1353	4	17597
17597	4	1353
1353	4	17605
17605	4	1353
1353	4	17608
17608	4	1353
1353	4	17630
17630	4	1353
1353	4	17630
17630	4	1353
1353	4	17691
17691	4	1353
1353	4	17691
17691	4	1353
1353	4	17700
17700	4	1353
1353	4	17700
17700	4	1353
1353	4	17702
17702	4	1353
1353	4	17702
17702	4	1353
1353	4	17713
17713	4	1353
1353	4	17725
17725	4	1353
1353	4	17728
17728	4	1353
1353	4	17728
17728	4	1353
1353	4	17728
17728	4	1353
1353	4	17730
17730	4	1353
1353	4	17798
17798	4	1353
1353	4	17798
17798	4	1353
1353	4	17928
17928	4	1353
1353	4	17947
17947	4	1353
1353	4	18554
18554	4	1353
1353	4	19053
19053	4	1353
1353	4	19173
19173	4	1353
1353	4	19173
19173	4	1353
1353	4	19173
19173	4	1353
1353	4	19173
19173	4	1353
1353	4	19173
19173	4	1353
1353	4	19173
19173	4	1353
1353	4	19173
19173	4	1353
1353	4	19173
19173	4	1353
1353	4	19173
19173	4	1353
1353	4	19173
19173	4	1353
1353	4	19179
19179	4	1353
1353	4	19181
19181	4	1353
1353	4	19184
19184	4	1353
1353	4	19187
19187	4	1353
1353	4	19194
19194	4	1353
1353	4	19205
19205	4	1353
1353	4	19206
19206	4	1353
1353	4	19207
19207	4	1353
1353	4	19207
19207	4	1353
1353	4	19207
19207	4	1353
1353	4	19207
19207	4	1353
1353	4	19207
19207	4	1353
1353	4	19236
19236	4	1353
1353	4	19535
19535	4	1353
1353	4	19540
19540	4	1353
1353	4	19585
19585	4	1353
1353	4	19650
19650	4	1353
1353	4	19810
19810	4	1353
1353	4	19848
19848	4	1353
1353	4	19848
19848	4	1353
1353	4	19850
19850	4	1353
1353	4	19851
19851	4	1353
1353	4	19851
19851	4	1353
1353	4	19865
19865	4	1353
1353	4	19873
19873	4	1353
1353	4	19873
19873	4	1353
1353	4	19873
19873	4	1353
1353	4	19875
19875	4	1353
1354	4	14258
14258	4	1354
1354	4	14278
14278	4	1354
1354	4	14280
14280	4	1354
1354	4	14416
14416	4	1354
1354	4	14462
14462	4	1354
1354	4	14520
14520	4	1354
1354	4	14572
14572	4	1354
1354	4	14576
14576	4	1354
1354	4	14580
14580	4	1354
1354	4	14803
14803	4	1354
1354	4	14869
14869	4	1354
1354	4	15203
15203	4	1354
1354	4	15205
15205	4	1354
1354	4	15206
15206	4	1354
1354	4	15207
15207	4	1354
1354	4	15208
15208	4	1354
1354	4	15209
15209	4	1354
1354	4	15212
15212	4	1354
1354	4	15471
15471	4	1354
1354	4	15591
15591	4	1354
1354	4	16105
16105	4	1354
1354	4	16129
16129	4	1354
1354	4	16168
16168	4	1354
1354	4	16169
16169	4	1354
1354	4	16200
16200	4	1354
1354	4	16220
16220	4	1354
1354	4	16248
16248	4	1354
1354	4	16270
16270	4	1354
1354	4	16289
16289	4	1354
1354	4	16299
16299	4	1354
1354	4	16346
16346	4	1354
1354	4	16367
16367	4	1354
1354	4	16369
16369	4	1354
1354	4	16374
16374	4	1354
1354	4	17555
17555	4	1354
1354	4	17568
17568	4	1354
1354	4	17577
17577	4	1354
1354	4	17593
17593	4	1354
1354	4	17717
17717	4	1354
1354	4	17722
17722	4	1354
1354	4	19848
19848	4	1354
1355	4	16724
16724	4	1355
1355	4	16736
16736	4	1355
1356	4	16701
16701	4	1356
1357	4	16464
16464	4	1357
1358	4	15548
15548	4	1358
1358	4	15585
15585	4	1358
1358	4	15909
15909	4	1358
1358	4	15913
15913	4	1358
1358	4	16378
16378	4	1358
1358	4	16613
16613	4	1358
1358	4	16724
16724	4	1358
1358	4	16753
16753	4	1358
1359	4	16701
16701	4	1359
1360	4	16701
16701	4	1360
1360	4	16833
16833	4	1360
1360	4	17270
17270	4	1360
1361	4	18257
18257	4	1361
1362	4	17244
17244	4	1362
1363	4	15445
15445	4	1363
1363	4	16279
16279	4	1363
1364	4	14318
14318	4	1364
1364	4	15201
15201	4	1364
1364	4	15202
15202	4	1364
1364	4	16583
16583	4	1364
1364	4	16750
16750	4	1364
1364	4	16845
16845	4	1364
1365	4	14931
14931	4	1365
1365	4	14931
14931	4	1365
1365	4	15143
15143	4	1365
1365	4	15143
15143	4	1365
1365	4	15589
15589	4	1365
1365	4	15589
15589	4	1365
1365	4	15590
15590	4	1365
1365	4	15590
15590	4	1365
1365	4	15590
15590	4	1365
1365	4	15591
15591	4	1365
1365	4	15591
15591	4	1365
1365	4	15927
15927	4	1365
1365	4	15927
15927	4	1365
1365	4	15928
15928	4	1365
1365	4	16724
16724	4	1365
1365	4	16724
16724	4	1365
1365	4	16833
16833	4	1365
1365	4	16833
16833	4	1365
1365	4	16833
16833	4	1365
1365	4	17262
17262	4	1365
1365	4	17728
17728	4	1365
1365	4	17728
17728	4	1365
1365	4	17729
17729	4	1365
1366	4	15582
15582	4	1366
1367	4	16190
16190	4	1367
1367	4	16300
16300	4	1367
1367	4	17379
17379	4	1367
1368	4	16701
16701	4	1368
1369	4	15582
15582	4	1369
1370	4	15582
15582	4	1370
1371	4	15530
15530	4	1371
1371	4	19852
19852	4	1371
1373	4	14906
14906	4	1373
1373	4	18559
18559	4	1373
1373	4	19049
19049	4	1373
1375	4	17173
17173	4	1375
1375	4	19173
19173	4	1375
1376	4	16770
16770	4	1376
1377	4	17840
17840	4	1377
1378	4	15058
15058	4	1378
1378	4	15174
15174	4	1378
1379	4	16833
16833	4	1379
1380	4	16411
16411	4	1380
1381	4	14915
14915	4	1381
1382	4	16197
16197	4	1382
1384	4	15582
15582	4	1384
1385	4	14999
14999	4	1385
